dataset,algorithm,job_dataset,job_algorithm,relative_path,schema_version,valid,recall,qps,latency_p50_s,latency_p95_s,latency_p99_s,query_count_valid,query_count_total,query_coverage,build_time_s,insert_time_s,index_time_s,index_size_mb,index_size_source,build_parameters_json,query_parameters_json,effective_parameters_json,wasted_to_useful_mean,candidates_examined_mean,predicate_evaluations_mean,candidate_counter_source
artificial-corr-12-shuffled,elasticsearch-hnsw,artificial-corr-12-shuffled,elasticsearch-hnsw,jobs/artificial-corr-12-shuffled/elasticsearch-hnsw/results/artificial-corr-12-shuffled/100/elasticsearch-hnsw/euclidean_256_M_64_efConstruction_400_800.hdf5,4,True,0.9999899999999999,43.91710828269341,,,,10000,10000,1.0,684.6092531681061,678.5812392234802,6.0280139446258545,,missing_or_nonpositive,"[""euclidean"",256,{""M"":64,""efConstruction"":400}]",[800],"{""build"":[""euclidean"",256,{""M"":64,""efConstruction"":400}],""query"":[800]}",,,,
artificial-corr-12-shuffled,faiss-hnsw,artificial-corr-12-shuffled,faiss-hnsw,jobs/artificial-corr-12-shuffled/faiss-hnsw/results/artificial-corr-12-shuffled/100/faiss-hnsw/euclidean_256_M_128_efConstruction_400_100.hdf5,4,True,0.7822040000000001,61.080860899984714,,,,10000,10000,1.0,150.56425952911377,11.05113172531128,139.5131278038025,1950.6830959320068,index_file_bytes,"[""euclidean"",256,{""M"":128,""efConstruction"":400}]",[100],"{""build"":[""euclidean"",256,{""M"":128,""efConstruction"":400}],""query"":[100]}",7.3125480556774916,1963.3913,1963.3913,adaptive_postfilter_proxy
artificial-corr-12-shuffled,faiss-hnsw,artificial-corr-12-shuffled,faiss-hnsw,jobs/artificial-corr-12-shuffled/faiss-hnsw/results/artificial-corr-12-shuffled/100/faiss-hnsw/euclidean_256_M_128_efConstruction_400_1600.hdf5,4,True,0.9988870000000001,63.92013163547365,,,,10000,10000,1.0,150.56425952911377,11.05113172531128,139.5131278038025,1950.6830959320068,index_file_bytes,"[""euclidean"",256,{""M"":128,""efConstruction"":400}]",[1600],"{""build"":[""euclidean"",256,{""M"":128,""efConstruction"":400}],""query"":[1600]}",7.320483,1949.6483,1949.6483,adaptive_postfilter_proxy
artificial-corr-12-shuffled,faiss-hnsw,artificial-corr-12-shuffled,faiss-hnsw,jobs/artificial-corr-12-shuffled/faiss-hnsw/results/artificial-corr-12-shuffled/100/faiss-hnsw/euclidean_256_M_128_efConstruction_400_200.hdf5,4,True,0.9077049999999999,62.047946886589465,,,,10000,10000,1.0,150.56425952911377,11.05113172531128,139.5131278038025,1950.6830959320068,index_file_bytes,"[""euclidean"",256,{""M"":128,""efConstruction"":400}]",[200],"{""build"":[""euclidean"",256,{""M"":128,""efConstruction"":400}],""query"":[200]}",7.321389080595682,1960.9145,1960.9145,adaptive_postfilter_proxy
artificial-corr-12-shuffled,faiss-hnsw,artificial-corr-12-shuffled,faiss-hnsw,jobs/artificial-corr-12-shuffled/faiss-hnsw/results/artificial-corr-12-shuffled/100/faiss-hnsw/euclidean_256_M_128_efConstruction_400_400.hdf5,4,True,0.9721300000000002,67.03330835500897,,,,10000,10000,1.0,150.56425952911377,11.05113172531128,139.5131278038025,1950.6830959320068,index_file_bytes,"[""euclidean"",256,{""M"":128,""efConstruction"":400}]",[400],"{""build"":[""euclidean"",256,{""M"":128,""efConstruction"":400}],""query"":[400]}",7.317156,1947.9556,1947.9556,adaptive_postfilter_proxy
artificial-corr-12-shuffled,faiss-hnsw,artificial-corr-12-shuffled,faiss-hnsw,jobs/artificial-corr-12-shuffled/faiss-hnsw/results/artificial-corr-12-shuffled/100/faiss-hnsw/euclidean_256_M_128_efConstruction_400_800.hdf5,4,True,0.9937290000000001,65.78535936129461,,,,10000,10000,1.0,150.56425952911377,11.05113172531128,139.5131278038025,1950.6830959320068,index_file_bytes,"[""euclidean"",256,{""M"":128,""efConstruction"":400}]",[800],"{""build"":[""euclidean"",256,{""M"":128,""efConstruction"":400}],""query"":[800]}",7.319186,1949.3586,1949.3586,adaptive_postfilter_proxy
artificial-corr-12-shuffled,faiss-hnsw,artificial-corr-12-shuffled,faiss-hnsw,jobs/artificial-corr-12-shuffled/faiss-hnsw/results/artificial-corr-12-shuffled/100/faiss-hnsw/euclidean_256_M_32_efConstruction_100_100.hdf5,4,True,0.662566,54.40380769539847,,,,10000,10000,1.0,50.58025574684143,11.051904201507568,39.52835154533386,1224.9589862823486,index_file_bytes,"[""euclidean"",256,{""M"":32,""efConstruction"":100}]",[100],"{""build"":[""euclidean"",256,{""M"":32,""efConstruction"":100}],""query"":[100]}",7.322778157553368,2020.901,2020.901,adaptive_postfilter_proxy
artificial-corr-12-shuffled,faiss-hnsw,artificial-corr-12-shuffled,faiss-hnsw,jobs/artificial-corr-12-shuffled/faiss-hnsw/results/artificial-corr-12-shuffled/100/faiss-hnsw/euclidean_256_M_32_efConstruction_100_1600.hdf5,4,True,0.9913510000000002,66.35479911655369,,,,10000,10000,1.0,50.58025574684143,11.051904201507568,39.52835154533386,1224.9589862823486,index_file_bytes,"[""euclidean"",256,{""M"":32,""efConstruction"":100}]",[1600],"{""build"":[""euclidean"",256,{""M"":32,""efConstruction"":100}],""query"":[1600]}",7.320271000000001,1950.9071,1950.9071,adaptive_postfilter_proxy
artificial-corr-12-shuffled,faiss-hnsw,artificial-corr-12-shuffled,faiss-hnsw,jobs/artificial-corr-12-shuffled/faiss-hnsw/results/artificial-corr-12-shuffled/100/faiss-hnsw/euclidean_256_M_32_efConstruction_100_200.hdf5,4,True,0.817086,63.67621813488178,,,,10000,10000,1.0,50.58025574684143,11.051904201507568,39.52835154533386,1224.9589862823486,index_file_bytes,"[""euclidean"",256,{""M"":32,""efConstruction"":100}]",[200],"{""build"":[""euclidean"",256,{""M"":32,""efConstruction"":100}],""query"":[200]}",7.318552608742914,1965.6394,1965.6394,adaptive_postfilter_proxy
artificial-corr-12-shuffled,faiss-hnsw,artificial-corr-12-shuffled,faiss-hnsw,jobs/artificial-corr-12-shuffled/faiss-hnsw/results/artificial-corr-12-shuffled/100/faiss-hnsw/euclidean_256_M_32_efConstruction_100_400.hdf5,4,True,0.920529,63.884134126756905,,,,10000,10000,1.0,50.58025574684143,11.051904201507568,39.52835154533386,1224.9589862823486,index_file_bytes,"[""euclidean"",256,{""M"":32,""efConstruction"":100}]",[400],"{""build"":[""euclidean"",256,{""M"":32,""efConstruction"":100}],""query"":[400]}",7.316925674325548,1959.5248,1959.5248,adaptive_postfilter_proxy
artificial-corr-12-shuffled,faiss-hnsw,artificial-corr-12-shuffled,faiss-hnsw,jobs/artificial-corr-12-shuffled/faiss-hnsw/results/artificial-corr-12-shuffled/100/faiss-hnsw/euclidean_256_M_32_efConstruction_100_800.hdf5,4,True,0.9718240000000001,65.97156919296596,,,,10000,10000,1.0,50.58025574684143,11.051904201507568,39.52835154533386,1224.9589862823486,index_file_bytes,"[""euclidean"",256,{""M"":32,""efConstruction"":100}]",[800],"{""build"":[""euclidean"",256,{""M"":32,""efConstruction"":100}],""query"":[800]}",7.318693000000001,1948.4293,1948.4293,adaptive_postfilter_proxy
artificial-corr-12-shuffled,faiss-hnsw,artificial-corr-12-shuffled,faiss-hnsw,jobs/artificial-corr-12-shuffled/faiss-hnsw/results/artificial-corr-12-shuffled/100/faiss-hnsw/euclidean_256_M_32_efConstruction_400_100.hdf5,4,True,0.7264769999999999,61.41866441029814,,,,10000,10000,1.0,130.03611874580383,11.052916765213013,118.98320198059082,1224.9589862823486,index_file_bytes,"[""euclidean"",256,{""M"":32,""efConstruction"":400}]",[100],"{""build"":[""euclidean"",256,{""M"":32,""efConstruction"":400}],""query"":[100]}",7.3201215163624145,1973.3945,1973.3945,adaptive_postfilter_proxy
artificial-corr-12-shuffled,faiss-hnsw,artificial-corr-12-shuffled,faiss-hnsw,jobs/artificial-corr-12-shuffled/faiss-hnsw/results/artificial-corr-12-shuffled/100/faiss-hnsw/euclidean_256_M_32_efConstruction_400_1600.hdf5,4,True,0.9981210000000001,62.170977860357986,,,,10000,10000,1.0,130.03611874580383,11.052916765213013,118.98320198059082,1224.9589862823486,index_file_bytes,"[""euclidean"",256,{""M"":32,""efConstruction"":400}]",[1600],"{""build"":[""euclidean"",256,{""M"":32,""efConstruction"":400}],""query"":[1600]}",7.320488,1949.8088,1949.8088,adaptive_postfilter_proxy
artificial-corr-12-shuffled,faiss-hnsw,artificial-corr-12-shuffled,faiss-hnsw,jobs/artificial-corr-12-shuffled/faiss-hnsw/results/artificial-corr-12-shuffled/100/faiss-hnsw/euclidean_256_M_32_efConstruction_400_200.hdf5,4,True,0.8738809999999999,63.213896163204254,,,,10000,10000,1.0,130.03611874580383,11.052916765213013,118.98320198059082,1224.9589862823486,index_file_bytes,"[""euclidean"",256,{""M"":32,""efConstruction"":400}]",[200],"{""build"":[""euclidean"",256,{""M"":32,""efConstruction"":400}],""query"":[200]}",7.319801439652096,1960.094,1960.094,adaptive_postfilter_proxy
artificial-corr-12-shuffled,faiss-hnsw,artificial-corr-12-shuffled,faiss-hnsw,jobs/artificial-corr-12-shuffled/faiss-hnsw/results/artificial-corr-12-shuffled/100/faiss-hnsw/euclidean_256_M_32_efConstruction_400_400.hdf5,4,True,0.957958,63.884306808837806,,,,10000,10000,1.0,130.03611874580383,11.052916765213013,118.98320198059082,1224.9589862823486,index_file_bytes,"[""euclidean"",256,{""M"":32,""efConstruction"":400}]",[400],"{""build"":[""euclidean"",256,{""M"":32,""efConstruction"":400}],""query"":[400]}",7.317495999999999,1948.3896,1948.3896,adaptive_postfilter_proxy
artificial-corr-12-shuffled,faiss-hnsw,artificial-corr-12-shuffled,faiss-hnsw,jobs/artificial-corr-12-shuffled/faiss-hnsw/results/artificial-corr-12-shuffled/100/faiss-hnsw/euclidean_256_M_32_efConstruction_400_800.hdf5,4,True,0.989762,64.53188395963588,,,,10000,10000,1.0,130.03611874580383,11.052916765213013,118.98320198059082,1224.9589862823486,index_file_bytes,"[""euclidean"",256,{""M"":32,""efConstruction"":400}]",[800],"{""build"":[""euclidean"",256,{""M"":32,""efConstruction"":400}],""query"":[800]}",7.319718000000001,1950.2918,1950.2918,adaptive_postfilter_proxy
artificial-corr-12-shuffled,faiss-hnsw,artificial-corr-12-shuffled,faiss-hnsw,jobs/artificial-corr-12-shuffled/faiss-hnsw/results/artificial-corr-12-shuffled/100/faiss-hnsw/euclidean_256_M_64_efConstruction_100_100.hdf5,4,True,0.8227369999999999,61.00445276944001,,,,10000,10000,1.0,76.32243943214417,11.048627614974976,65.27381181716919,1466.8393459320068,index_file_bytes,"[""euclidean"",256,{""M"":64,""efConstruction"":100}]",[100],"{""build"":[""euclidean"",256,{""M"":64,""efConstruction"":100}],""query"":[100]}",7.310219801522661,1958.8841,1958.8841,adaptive_postfilter_proxy
artificial-corr-12-shuffled,faiss-hnsw,artificial-corr-12-shuffled,faiss-hnsw,jobs/artificial-corr-12-shuffled/faiss-hnsw/results/artificial-corr-12-shuffled/100/faiss-hnsw/euclidean_256_M_64_efConstruction_100_1600.hdf5,4,True,0.9990950000000001,63.817181697336224,,,,10000,10000,1.0,76.32243943214417,11.048627614974976,65.27381181716919,1466.8393459320068,index_file_bytes,"[""euclidean"",256,{""M"":64,""efConstruction"":100}]",[1600],"{""build"":[""euclidean"",256,{""M"":64,""efConstruction"":100}],""query"":[1600]}",7.3211580000000005,1950.8358,1950.8358,adaptive_postfilter_proxy
artificial-corr-12-shuffled,faiss-hnsw,artificial-corr-12-shuffled,faiss-hnsw,jobs/artificial-corr-12-shuffled/faiss-hnsw/results/artificial-corr-12-shuffled/100/faiss-hnsw/euclidean_256_M_64_efConstruction_100_200.hdf5,4,True,0.928018,63.96519376639264,,,,10000,10000,1.0,76.32243943214417,11.048627614974976,65.27381181716919,1466.8393459320068,index_file_bytes,"[""euclidean"",256,{""M"":64,""efConstruction"":100}]",[200],"{""build"":[""euclidean"",256,{""M"":64,""efConstruction"":100}],""query"":[200]}",7.31969706408028,1959.255,1959.255,adaptive_postfilter_proxy
artificial-corr-12-shuffled,faiss-hnsw,artificial-corr-12-shuffled,faiss-hnsw,jobs/artificial-corr-12-shuffled/faiss-hnsw/results/artificial-corr-12-shuffled/100/faiss-hnsw/euclidean_256_M_64_efConstruction_100_400.hdf5,4,True,0.978823,65.55967578611623,,,,10000,10000,1.0,76.32243943214417,11.048627614974976,65.27381181716919,1466.8393459320068,index_file_bytes,"[""euclidean"",256,{""M"":64,""efConstruction"":100}]",[400],"{""build"":[""euclidean"",256,{""M"":64,""efConstruction"":100}],""query"":[400]}",7.318157000000001,1948.2157,1948.2157,adaptive_postfilter_proxy
artificial-corr-12-shuffled,faiss-hnsw,artificial-corr-12-shuffled,faiss-hnsw,jobs/artificial-corr-12-shuffled/faiss-hnsw/results/artificial-corr-12-shuffled/100/faiss-hnsw/euclidean_256_M_64_efConstruction_100_800.hdf5,4,True,0.9951110000000001,65.3729074184017,,,,10000,10000,1.0,76.32243943214417,11.048627614974976,65.27381181716919,1466.8393459320068,index_file_bytes,"[""euclidean"",256,{""M"":64,""efConstruction"":100}]",[800],"{""build"":[""euclidean"",256,{""M"":64,""efConstruction"":100}],""query"":[800]}",7.3207819999999995,1949.1182,1949.1182,adaptive_postfilter_proxy
artificial-corr-12-shuffled,faiss-hnsw,artificial-corr-12-shuffled,faiss-hnsw,jobs/artificial-corr-12-shuffled/faiss-hnsw/results/artificial-corr-12-shuffled/100/faiss-hnsw/euclidean_256_M_64_efConstruction_400_100.hdf5,4,True,0.774331,61.11172791705466,,,,10000,10000,1.0,146.08405876159668,11.055346965789795,135.02871179580688,1466.8393459320068,index_file_bytes,"[""euclidean"",256,{""M"":64,""efConstruction"":400}]",[100],"{""build"":[""euclidean"",256,{""M"":64,""efConstruction"":400}],""query"":[100]}",7.314859416762445,1968.4429,1968.4429,adaptive_postfilter_proxy
artificial-corr-12-shuffled,faiss-hnsw,artificial-corr-12-shuffled,faiss-hnsw,jobs/artificial-corr-12-shuffled/faiss-hnsw/results/artificial-corr-12-shuffled/100/faiss-hnsw/euclidean_256_M_64_efConstruction_400_1600.hdf5,4,True,0.9987799999999999,65.84163794749202,,,,10000,10000,1.0,146.08405876159668,11.055346965789795,135.02871179580688,1466.8393459320068,index_file_bytes,"[""euclidean"",256,{""M"":64,""efConstruction"":400}]",[1600],"{""build"":[""euclidean"",256,{""M"":64,""efConstruction"":400}],""query"":[1600]}",7.3207960000000005,1949.1996,1949.1996,adaptive_postfilter_proxy
artificial-corr-12-shuffled,faiss-hnsw,artificial-corr-12-shuffled,faiss-hnsw,jobs/artificial-corr-12-shuffled/faiss-hnsw/results/artificial-corr-12-shuffled/100/faiss-hnsw/euclidean_256_M_64_efConstruction_400_200.hdf5,4,True,0.9034840000000001,62.50187329800014,,,,10000,10000,1.0,146.08405876159668,11.055346965789795,135.02871179580688,1466.8393459320068,index_file_bytes,"[""euclidean"",256,{""M"":64,""efConstruction"":400}]",[200],"{""build"":[""euclidean"",256,{""M"":64,""efConstruction"":400}],""query"":[200]}",7.317815412051949,1963.7844,1963.7844,adaptive_postfilter_proxy
artificial-corr-12-shuffled,faiss-hnsw,artificial-corr-12-shuffled,faiss-hnsw,jobs/artificial-corr-12-shuffled/faiss-hnsw/results/artificial-corr-12-shuffled/100/faiss-hnsw/euclidean_256_M_64_efConstruction_400_400.hdf5,4,True,0.9704320000000002,65.83656478066742,,,,10000,10000,1.0,146.08405876159668,11.055346965789795,135.02871179580688,1466.8393459320068,index_file_bytes,"[""euclidean"",256,{""M"":64,""efConstruction"":400}]",[400],"{""build"":[""euclidean"",256,{""M"":64,""efConstruction"":400}],""query"":[400]}",7.317341000000001,1947.0941,1947.0941,adaptive_postfilter_proxy
artificial-corr-12-shuffled,faiss-hnsw,artificial-corr-12-shuffled,faiss-hnsw,jobs/artificial-corr-12-shuffled/faiss-hnsw/results/artificial-corr-12-shuffled/100/faiss-hnsw/euclidean_256_M_64_efConstruction_400_800.hdf5,4,True,0.9931700000000001,65.68885554923735,,,,10000,10000,1.0,146.08405876159668,11.055346965789795,135.02871179580688,1466.8393459320068,index_file_bytes,"[""euclidean"",256,{""M"":64,""efConstruction"":400}]",[800],"{""build"":[""euclidean"",256,{""M"":64,""efConstruction"":400}],""query"":[800]}",7.321203,1949.8803,1949.8803,adaptive_postfilter_proxy
artificial-corr-12-shuffled,hnswlib-hnsw,artificial-corr-12-shuffled,hnswlib-hnsw,jobs/artificial-corr-12-shuffled/hnswlib-hnsw/results/artificial-corr-12-shuffled/100/hnswlib-hnsw/euclidean_256_M_128_efConstruction_400_100.hdf5,4,True,0.997455,61.394542778998975,,,,10000,10000,1.0,139.97863245010376,5.031637668609619,134.94699478149414,1954.5131721496582,index_file_bytes,"[""euclidean"",256,{""M"":128,""efConstruction"":400}]",[100],"{""build"":[""euclidean"",256,{""M"":128,""efConstruction"":400}],""query"":[100]}",7.3190669999999995,2049.4267,2049.4267,adaptive_postfilter_proxy
artificial-corr-12-shuffled,hnswlib-hnsw,artificial-corr-12-shuffled,hnswlib-hnsw,jobs/artificial-corr-12-shuffled/hnswlib-hnsw/results/artificial-corr-12-shuffled/100/hnswlib-hnsw/euclidean_256_M_128_efConstruction_400_1600.hdf5,4,True,0.998843,64.12859413330573,,,,10000,10000,1.0,139.97863245010376,5.031637668609619,134.94699478149414,1954.5131721496582,index_file_bytes,"[""euclidean"",256,{""M"":128,""efConstruction"":400}]",[1600],"{""build"":[""euclidean"",256,{""M"":128,""efConstruction"":400}],""query"":[1600]}",7.320498999999999,1950.0499,1950.0499,adaptive_postfilter_proxy
artificial-corr-12-shuffled,hnswlib-hnsw,artificial-corr-12-shuffled,hnswlib-hnsw,jobs/artificial-corr-12-shuffled/hnswlib-hnsw/results/artificial-corr-12-shuffled/100/hnswlib-hnsw/euclidean_256_M_128_efConstruction_400_200.hdf5,4,True,0.997455,66.11303820412489,,,,10000,10000,1.0,139.97863245010376,5.031637668609619,134.94699478149414,1954.5131721496582,index_file_bytes,"[""euclidean"",256,{""M"":128,""efConstruction"":400}]",[200],"{""build"":[""euclidean"",256,{""M"":128,""efConstruction"":400}],""query"":[200]}",7.3190669999999995,1949.4267,1949.4267,adaptive_postfilter_proxy
artificial-corr-12-shuffled,hnswlib-hnsw,artificial-corr-12-shuffled,hnswlib-hnsw,jobs/artificial-corr-12-shuffled/hnswlib-hnsw/results/artificial-corr-12-shuffled/100/hnswlib-hnsw/euclidean_256_M_128_efConstruction_400_400.hdf5,4,True,0.997455,68.02670727741463,,,,10000,10000,1.0,139.97863245010376,5.031637668609619,134.94699478149414,1954.5131721496582,index_file_bytes,"[""euclidean"",256,{""M"":128,""efConstruction"":400}]",[400],"{""build"":[""euclidean"",256,{""M"":128,""efConstruction"":400}],""query"":[400]}",7.3190669999999995,1949.4267,1949.4267,adaptive_postfilter_proxy
artificial-corr-12-shuffled,hnswlib-hnsw,artificial-corr-12-shuffled,hnswlib-hnsw,jobs/artificial-corr-12-shuffled/hnswlib-hnsw/results/artificial-corr-12-shuffled/100/hnswlib-hnsw/euclidean_256_M_128_efConstruction_400_800.hdf5,4,True,0.997455,61.6046902824942,,,,10000,10000,1.0,139.97863245010376,5.031637668609619,134.94699478149414,1954.5131721496582,index_file_bytes,"[""euclidean"",256,{""M"":128,""efConstruction"":400}]",[800],"{""build"":[""euclidean"",256,{""M"":128,""efConstruction"":400}],""query"":[800]}",7.3190669999999995,1949.4267,1949.4267,adaptive_postfilter_proxy
artificial-corr-12-shuffled,hnswlib-hnsw,artificial-corr-12-shuffled,hnswlib-hnsw,jobs/artificial-corr-12-shuffled/hnswlib-hnsw/results/artificial-corr-12-shuffled/100/hnswlib-hnsw/euclidean_256_M_32_efConstruction_100_100.hdf5,4,True,0.9858310000000001,64.60772661026182,,,,10000,10000,1.0,37.65302038192749,5.025846004486084,32.627174377441406,1228.9234428405762,index_file_bytes,"[""euclidean"",256,{""M"":32,""efConstruction"":100}]",[100],"{""build"":[""euclidean"",256,{""M"":32,""efConstruction"":100}],""query"":[100]}",7.314840000000001,2047.724,2047.724,adaptive_postfilter_proxy
artificial-corr-12-shuffled,hnswlib-hnsw,artificial-corr-12-shuffled,hnswlib-hnsw,jobs/artificial-corr-12-shuffled/hnswlib-hnsw/results/artificial-corr-12-shuffled/100/hnswlib-hnsw/euclidean_256_M_32_efConstruction_100_1600.hdf5,4,True,0.9913190000000001,63.709264087287764,,,,10000,10000,1.0,37.65302038192749,5.025846004486084,32.627174377441406,1228.9234428405762,index_file_bytes,"[""euclidean"",256,{""M"":32,""efConstruction"":100}]",[1600],"{""build"":[""euclidean"",256,{""M"":32,""efConstruction"":100}],""query"":[1600]}",7.320607000000001,1949.7407,1949.7407,adaptive_postfilter_proxy
artificial-corr-12-shuffled,hnswlib-hnsw,artificial-corr-12-shuffled,hnswlib-hnsw,jobs/artificial-corr-12-shuffled/hnswlib-hnsw/results/artificial-corr-12-shuffled/100/hnswlib-hnsw/euclidean_256_M_32_efConstruction_100_200.hdf5,4,True,0.9858310000000001,67.23768488133673,,,,10000,10000,1.0,37.65302038192749,5.025846004486084,32.627174377441406,1228.9234428405762,index_file_bytes,"[""euclidean"",256,{""M"":32,""efConstruction"":100}]",[200],"{""build"":[""euclidean"",256,{""M"":32,""efConstruction"":100}],""query"":[200]}",7.314840000000001,1947.724,1947.724,adaptive_postfilter_proxy
artificial-corr-12-shuffled,hnswlib-hnsw,artificial-corr-12-shuffled,hnswlib-hnsw,jobs/artificial-corr-12-shuffled/hnswlib-hnsw/results/artificial-corr-12-shuffled/100/hnswlib-hnsw/euclidean_256_M_32_efConstruction_100_400.hdf5,4,True,0.9858310000000001,65.82553912196802,,,,10000,10000,1.0,37.65302038192749,5.025846004486084,32.627174377441406,1228.9234428405762,index_file_bytes,"[""euclidean"",256,{""M"":32,""efConstruction"":100}]",[400],"{""build"":[""euclidean"",256,{""M"":32,""efConstruction"":100}],""query"":[400]}",7.314839999999999,1947.724,1947.724,adaptive_postfilter_proxy
artificial-corr-12-shuffled,hnswlib-hnsw,artificial-corr-12-shuffled,hnswlib-hnsw,jobs/artificial-corr-12-shuffled/hnswlib-hnsw/results/artificial-corr-12-shuffled/100/hnswlib-hnsw/euclidean_256_M_32_efConstruction_100_800.hdf5,4,True,0.9858310000000001,64.63362584763682,,,,10000,10000,1.0,37.65302038192749,5.025846004486084,32.627174377441406,1228.9234428405762,index_file_bytes,"[""euclidean"",256,{""M"":32,""efConstruction"":100}]",[800],"{""build"":[""euclidean"",256,{""M"":32,""efConstruction"":100}],""query"":[800]}",7.314840000000001,1947.724,1947.724,adaptive_postfilter_proxy
artificial-corr-12-shuffled,hnswlib-hnsw,artificial-corr-12-shuffled,hnswlib-hnsw,jobs/artificial-corr-12-shuffled/hnswlib-hnsw/results/artificial-corr-12-shuffled/100/hnswlib-hnsw/euclidean_256_M_32_efConstruction_400_100.hdf5,4,True,0.995431,63.765291191539,,,,10000,10000,1.0,113.30536603927612,5.026732921600342,108.27863311767578,1228.923568725586,index_file_bytes,"[""euclidean"",256,{""M"":32,""efConstruction"":400}]",[100],"{""build"":[""euclidean"",256,{""M"":32,""efConstruction"":400}],""query"":[100]}",7.3179,2048.99,2048.99,adaptive_postfilter_proxy
artificial-corr-12-shuffled,hnswlib-hnsw,artificial-corr-12-shuffled,hnswlib-hnsw,jobs/artificial-corr-12-shuffled/hnswlib-hnsw/results/artificial-corr-12-shuffled/100/hnswlib-hnsw/euclidean_256_M_32_efConstruction_400_1600.hdf5,4,True,0.997875,61.14481434910698,,,,10000,10000,1.0,113.30536603927612,5.026732921600342,108.27863311767578,1228.923568725586,index_file_bytes,"[""euclidean"",256,{""M"":32,""efConstruction"":400}]",[1600],"{""build"":[""euclidean"",256,{""M"":32,""efConstruction"":400}],""query"":[1600]}",7.320376999999999,1950.7577,1950.7577,adaptive_postfilter_proxy
artificial-corr-12-shuffled,hnswlib-hnsw,artificial-corr-12-shuffled,hnswlib-hnsw,jobs/artificial-corr-12-shuffled/hnswlib-hnsw/results/artificial-corr-12-shuffled/100/hnswlib-hnsw/euclidean_256_M_32_efConstruction_400_200.hdf5,4,True,0.995431,68.12956110116578,,,,10000,10000,1.0,113.30536603927612,5.026732921600342,108.27863311767578,1228.923568725586,index_file_bytes,"[""euclidean"",256,{""M"":32,""efConstruction"":400}]",[200],"{""build"":[""euclidean"",256,{""M"":32,""efConstruction"":400}],""query"":[200]}",7.317900000000002,1948.99,1948.99,adaptive_postfilter_proxy
artificial-corr-12-shuffled,hnswlib-hnsw,artificial-corr-12-shuffled,hnswlib-hnsw,jobs/artificial-corr-12-shuffled/hnswlib-hnsw/results/artificial-corr-12-shuffled/100/hnswlib-hnsw/euclidean_256_M_32_efConstruction_400_400.hdf5,4,True,0.995431,67.17934772517347,,,,10000,10000,1.0,113.30536603927612,5.026732921600342,108.27863311767578,1228.923568725586,index_file_bytes,"[""euclidean"",256,{""M"":32,""efConstruction"":400}]",[400],"{""build"":[""euclidean"",256,{""M"":32,""efConstruction"":400}],""query"":[400]}",7.3179,1948.99,1948.99,adaptive_postfilter_proxy
artificial-corr-12-shuffled,hnswlib-hnsw,artificial-corr-12-shuffled,hnswlib-hnsw,jobs/artificial-corr-12-shuffled/hnswlib-hnsw/results/artificial-corr-12-shuffled/100/hnswlib-hnsw/euclidean_256_M_32_efConstruction_400_800.hdf5,4,True,0.995431,63.86411341263869,,,,10000,10000,1.0,113.30536603927612,5.026732921600342,108.27863311767578,1228.923568725586,index_file_bytes,"[""euclidean"",256,{""M"":32,""efConstruction"":400}]",[800],"{""build"":[""euclidean"",256,{""M"":32,""efConstruction"":400}],""query"":[800]}",7.3179,1948.99,1948.99,adaptive_postfilter_proxy
artificial-corr-12-shuffled,hnswlib-hnsw,artificial-corr-12-shuffled,hnswlib-hnsw,jobs/artificial-corr-12-shuffled/hnswlib-hnsw/results/artificial-corr-12-shuffled/100/hnswlib-hnsw/euclidean_256_M_64_efConstruction_100_100.hdf5,4,True,0.987418,61.56914227763782,,,,10000,10000,1.0,39.7251091003418,5.028582334518433,34.696526765823364,1470.7390747070312,index_file_bytes,"[""euclidean"",256,{""M"":64,""efConstruction"":100}]",[100],"{""build"":[""euclidean"",256,{""M"":64,""efConstruction"":100}],""query"":[100]}",7.314797,2047.3197,2047.3197,adaptive_postfilter_proxy
artificial-corr-12-shuffled,hnswlib-hnsw,artificial-corr-12-shuffled,hnswlib-hnsw,jobs/artificial-corr-12-shuffled/hnswlib-hnsw/results/artificial-corr-12-shuffled/100/hnswlib-hnsw/euclidean_256_M_64_efConstruction_100_1600.hdf5,4,True,0.992446,55.35735024433239,,,,10000,10000,1.0,39.7251091003418,5.028582334518433,34.696526765823364,1470.7390747070312,index_file_bytes,"[""euclidean"",256,{""M"":64,""efConstruction"":100}]",[1600],"{""build"":[""euclidean"",256,{""M"":64,""efConstruction"":100}],""query"":[1600]}",7.320025,1949.5225,1949.5225,adaptive_postfilter_proxy
artificial-corr-12-shuffled,hnswlib-hnsw,artificial-corr-12-shuffled,hnswlib-hnsw,jobs/artificial-corr-12-shuffled/hnswlib-hnsw/results/artificial-corr-12-shuffled/100/hnswlib-hnsw/euclidean_256_M_64_efConstruction_100_200.hdf5,4,True,0.987418,66.25777533158978,,,,10000,10000,1.0,39.7251091003418,5.028582334518433,34.696526765823364,1470.7390747070312,index_file_bytes,"[""euclidean"",256,{""M"":64,""efConstruction"":100}]",[200],"{""build"":[""euclidean"",256,{""M"":64,""efConstruction"":100}],""query"":[200]}",7.314797,1947.3197,1947.3197,adaptive_postfilter_proxy
