"relative_path","size_bytes","sha256","publication_class","note"
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-original/redis-hnsw/results/artificial-corr-12-original/100/redis-hnsw/euclidean_256_ef_construction_400_ef_runtime_400_m_64.csv","659400","a8f31d5d1eb4f95e70b8b6b23a5643b4b46f9d3c915c7bfac0f8c7491dd02696","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-original/redis-hnsw/results/artificial-corr-12-original/100/redis-hnsw/euclidean_256_ef_construction_400_ef_runtime_800_m_128.csv","650962","e97afbe697a3fea281717d51ea8c8c830e6e379958c12e0c2cca25da47c70863","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-original/redis-hnsw/results/artificial-corr-12-original/100/redis-hnsw/euclidean_256_ef_construction_400_ef_runtime_800_m_32.csv","658869","86224a854ccec91e4466f1f221166e1b140671a3d345abf92c8703a275144581","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-original/redis-hnsw/results/artificial-corr-12-original/100/redis-hnsw/euclidean_256_ef_construction_400_ef_runtime_800_m_64.csv","693982","1264f589f6e4ea0fdc68fcac08d7fa18d26fd39b23f083e214114f281383536c","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-original/redis-hnsw/run_manifest.json","422","13e343b8e50bb42465a0d59a6032d3b6da54fe0d21e8c1544a58cbb5bc96073b","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-original/redis-hnsw/work/bvb.log","6781","3eb34bc3b8d7b1c326b8dad5d3ba753a400e5e2cd7133e53705816645420cc72","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-original/vearch-hnsw/run_manifest.json","423","57a7014c3e41e4bc9cdb01d9c644403d66d1c760e02111403416fee9697d95be","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-original/vearch-hnsw/work/bvb.log","64","87a2c7011f7c73844225b3c78ea06688bc756d995351d648e95afcca3abfc230","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-original/vearch-hnsw/work/err.log","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-original/vearch-ivfpq/run_manifest.json","424","2a382623cf285c4007f91164611516c2f898d805e8531bf033f282965d98f696","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-original/vearch-ivfpq/work/bvb.log","65","eb7aa84a48080f1f375af244804df6696d15ce6b671e0b564e673410265bf972","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-original/vearch-ivfpq/work/err.log","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-original/weaviate-hnsw/results/artificial-corr-12-original/100/weaviate-hnsw/euclidean_M_128_efConstruction_400.csv","682449","9105ac5e21cab6278fc82c64af964e105898cbdb9c51f3eaaa2de79c73935587","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-original/weaviate-hnsw/results/artificial-corr-12-original/100/weaviate-hnsw/euclidean_M_32_efConstruction_100.csv","689042","e600dc468c5abd5b56556042afa8fc7382d182147fdb1c1e11bfaad28c530722","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-original/weaviate-hnsw/results/artificial-corr-12-original/100/weaviate-hnsw/euclidean_M_32_efConstruction_400.csv","682985","a7e82d5f0bc6eb610bcc37417e279b8174d35ed6d136c886ecb3776d48e09f7c","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-original/weaviate-hnsw/results/artificial-corr-12-original/100/weaviate-hnsw/euclidean_M_64_efConstruction_100.csv","688035","3c2a0a89173a40a1a77a363127962c60449880ecfe48a160e4cd8d0c4895e47a","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-original/weaviate-hnsw/results/artificial-corr-12-original/100/weaviate-hnsw/euclidean_M_64_efConstruction_400.csv","682837","2a2c086969918c42746b53a7e657af36da0c65eaea6387663e0ee05243dfc323","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-original/weaviate-hnsw/run_manifest.json","423","9eddd28b4edbd1c926d94f6ce1d2ae0c3d4ae7cf2bcfa38e2a85108eba34c854","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-original/weaviate-hnsw/work/bvb.log","1600","358c5334a6afec82985a8c4f4eb020a7474939a396c2e57803e99e37d5a409e7","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/acorn/.done","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/acorn/configs/M128_EFC400/run.log","7495","2a9203d5bf186c96b6311e2a98022aa59b8f0b52d7f81d5089f431289646e105","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/acorn/configs/M32_EFC100/run.log","7490","1923fcccad80fab411e0c1aa5f968e33b0113fe120ced0a5fe17344bab901e3c","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/acorn/configs/M32_EFC400/run.log","7491","d17455d06dc28381c64b3361da9155a9cc5f708cf9f1eef58c1f11eaa57222bc","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/acorn/configs/M64_EFC100/run.log","7489","bd6bdc39f68aa5d77aafc34781b2bf01faf6ea5585eb074b5b007114e1f30ae2","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/acorn/configs/M64_EFC400/run.log","7489","07d708afa387ddf7b17429f5e0de1359fdd646519dfc20aa69515969d4669f9b","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/acorn/run_manifest.json","408","9dedf4bdef4d4e88b5ce7aa3d7a612dc6d4a90aedb4873a005edcfb2b2955ab0","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/digra/.done","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/digra/M128_EFC400/run.log","1669","4c645c8ed85fb13a2dacfa0b6e50aaa33bb02dc15072139d72d31c6195e4f58b","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/digra/M128_EFC400/search.log","51","b7efdec4c0f19ae0dc74f6256a291a340c1c8e2f1eacf5a29b62189d61341843","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/digra/M32_EFC100/run.log","1679","492f696a0d18e0029dc3a0f552bfb522355a4b45445b5e0764937c628ed1a596","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/digra/M32_EFC400/run.log","1684","fd70b0b2c3813f42da313735ccd204b027f206715e438eaea8aa149af4bf002a","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/digra/M64_EFC100/run.log","1673","9e819e2f7ef9a3c0e3297f6609b23f3e7fbc2e7f8722e6d0229a1be8afd303ed","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/digra/M64_EFC400/run.log","1686","c1053cad7b6c1dacebc0ed86292511c7b227456262aa00a698fe56e73f4b8b8f","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/digra/run_manifest.json","408","b7b97bc6aca9d7fa70cc7d01e2a803736b0f11209c0a12f1d6a0d6288e582275","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/elasticsearch-hnsw/.done","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/elasticsearch-hnsw/results/artificial-corr-12-shuffled/100/elasticsearch-hnsw/euclidean_256_M_128_efConstruction_400.csv","649289","f98559e5594d751dbd949f702edb94c04906bd7eb5e4d389fddd71b25c50b477","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/elasticsearch-hnsw/results/artificial-corr-12-shuffled/100/elasticsearch-hnsw/euclidean_256_M_32_efConstruction_100.csv","652580","f2018b40e667b68b5f67a1d5540736bdec0e5c7d4215a6421c1da142d8b9ffa9","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/elasticsearch-hnsw/results/artificial-corr-12-shuffled/100/elasticsearch-hnsw/euclidean_256_M_32_efConstruction_400.csv","649070","292c1e31265d3e9476c5988022a088f74bea99f5b55a07d34e71c49615d99716","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/elasticsearch-hnsw/results/artificial-corr-12-shuffled/100/elasticsearch-hnsw/euclidean_256_M_64_efConstruction_100.csv","649364","eeb812b95a7e6c856214791d4568ced61ca07fece20fbc04ea583a156c59cf45","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/elasticsearch-hnsw/results/artificial-corr-12-shuffled/100/elasticsearch-hnsw/euclidean_256_M_64_efConstruction_400.csv","656110","93da7c826b4b191469527946cddc44a97512d7c845a9538be77773c2881bf1a6","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/elasticsearch-hnsw/run_manifest.json","429","de4a4036ef52baab45c827d9e08788005cf6d71bfb4235ee45d15fe948a0f45f","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/elasticsearch-hnsw/work/bvb.log","1730","742a714e1598dfbe107ea346cebc64bd613f0a08ac9133b6dbdeab328dc9f299","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/faiss-hnsw/.done","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/faiss-hnsw/results/artificial-corr-12-shuffled/100/faiss-hnsw/euclidean_256_M_128_efConstruction_400.csv","648660","7b7d02958091ecab0831b46c55d6c2033911818809d97c4aa9369b74fb30793b","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/faiss-hnsw/results/artificial-corr-12-shuffled/100/faiss-hnsw/euclidean_256_M_32_efConstruction_100.csv","651286","4a780079a25a4039e5969e51611440fba3badaa0b4976bfe301893bc5b1db1b8","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/faiss-hnsw/results/artificial-corr-12-shuffled/100/faiss-hnsw/euclidean_256_M_32_efConstruction_400.csv","648449","f51f1b40fb3298b38565812a514ca4488430096013a467d9f728f1f7c070d484","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/faiss-hnsw/results/artificial-corr-12-shuffled/100/faiss-hnsw/euclidean_256_M_64_efConstruction_100.csv","650255","d09afe61634e6cb06052a6995e7ff8d43fbcca874d6a9c999871d3d6b1d746ff","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/faiss-hnsw/results/artificial-corr-12-shuffled/100/faiss-hnsw/euclidean_256_M_64_efConstruction_400.csv","650926","d22b1811efd1c7427386145ee74b4a6fccc53136c8b23a23f71aec205f24713b","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/faiss-hnsw/run_manifest.json","421","c56e7726cf8c7267e087ca25d72f738d13570364a4235ae94058cd411eb1e6b0","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/faiss-hnsw/work/bvb.log","1562","3660a6ac15f81cd21118845efb634d9637715a5880f0235233cd27563dbc1e71","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/hnswlib-hnsw/.done","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/hnswlib-hnsw/results/artificial-corr-12-shuffled/100/hnswlib-hnsw/euclidean_256_M_128_efConstruction_400.csv","644704","522404e796bb7662dc81cfc39a8cb69ee2ba450fd50b5615478607c7f5f54b05","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/hnswlib-hnsw/results/artificial-corr-12-shuffled/100/hnswlib-hnsw/euclidean_256_M_32_efConstruction_100.csv","644832","ed18ca5599e78b768a53e0c7cabd4b47ddbe03f3a308e6df732a01d395519bd3","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/hnswlib-hnsw/results/artificial-corr-12-shuffled/100/hnswlib-hnsw/euclidean_256_M_32_efConstruction_400.csv","648930","f6f698c176ea99fb6e6dd8aafc0907efccc13959f8245d088ed6a53e834f8f0d","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/hnswlib-hnsw/results/artificial-corr-12-shuffled/100/hnswlib-hnsw/euclidean_256_M_64_efConstruction_100.csv","647187","2531b5e29968bf29521b12a466273b8ebbc6456f7869ddba3067e5f2f0100ec3","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/hnswlib-hnsw/results/artificial-corr-12-shuffled/100/hnswlib-hnsw/euclidean_256_M_64_efConstruction_400.csv","647529","54e847cfd3d4671b2d5a3d38947e00136311321993808bed25f9debf99624861","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/hnswlib-hnsw/run_manifest.json","424","54dfb05e92a34cf51fe16ed9eba7d0ab19e857136cbe6d638d43c38a12ab8ebd","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/hnswlib-hnsw/work/bvb.log","1604","178d98083854f513b3df505051ba8838ece78cb9a1ab91d8cd95b0fdb557e9c7","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/irangegraph/.done","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/irangegraph/M128_EFC400/build.log","550","b818eb2991d119667ad2b2f447282117f86c5196638a4c2da91d3dd17300ece8","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/irangegraph/M128_EFC400/result17.csv","154","8f527603052c3cac400496757e472cca3c85d3d56d198c94ec65c9e87f648493","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/irangegraph/M128_EFC400/search.log","1360","6972973b99fa63b96bd6711504befccb05f787f10920bf087c0e983fb4be65ed","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/irangegraph/M32_EFC100/build.log","550","2943d22c81ba28e3749efdcaf5e8b66aadf5a8113877a3eee9243a26f4edc729","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/irangegraph/M32_EFC100/result17.csv","154","a85a660049076e06748c2bfa4e410d8989014ef5b0e5fee783725dd50ba86b8f","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/irangegraph/M32_EFC100/search.log","1360","3b5e56de81e27e05fb2cbcbe2cbe29e32ef16386d8f2425cba60ce946b7bc863","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/irangegraph/M32_EFC400/build.log","550","d4822c589aeaa813840c179737bdc1c32911ff2e2ed08139b65ab9a52ac51d6f","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/irangegraph/M32_EFC400/result17.csv","154","06a86435ec4423866eda4b9cb594bc464289fab7e94371844aebb6eb511dac70","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/irangegraph/M32_EFC400/search.log","1355","d440e69829cf4f75afc3cc57ad195630be856c0ebc64b7d759a0b4db500eaee6","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/irangegraph/M64_EFC100/build.log","548","4c1075309d2ca448768a77125679da42b69afc1d619c4e1241400b3eccc64fe2","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/irangegraph/M64_EFC100/result17.csv","154","9963080fb26cce2de821e1426342f440a6822d326a4c4aaa62b876cd7483a7d2","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/irangegraph/M64_EFC100/search.log","1359","b093d416c21739f72144bd36dc4e932069fd2e73d2449a861a42d0721fd9516a","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/irangegraph/M64_EFC400/build.log","550","16c404c2f3d001d1c5d5cf72897f79c179bb2f784288c8f65e13aff2a50083cd","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/irangegraph/M64_EFC400/result17.csv","146","743784f9dba1c551a9bfd4277e04f886298f1215e45c7e63f0a041aaf737273b","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/irangegraph/M64_EFC400/search.log","1360","5cefedd2ab1d95574b4f3adc943f2e20964622ad2716e8128fb340d18d03e91d","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/irangegraph/run_manifest.json","414","57513ce667d1fa38a280143b9dc75db5b78a7e5522ac5abdb918c7ad4968a4a7","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/milvus-gpu-cagra/.done","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/milvus-gpu-cagra/results/artificial-corr-12-shuffled/100/milvus-gpu-cagra/euclidean_256_build_algo_IVF_PQ_graph_degree_128_intermediate_graph_degree_256.csv","696374","2124577c39b06231029f7cc52c5181b7f19f2dc7dd58a890531dd6b835237dd2","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/milvus-gpu-cagra/results/artificial-corr-12-shuffled/100/milvus-gpu-cagra/euclidean_256_build_algo_IVF_PQ_graph_degree_32_intermediate_graph_degree_64.csv","696628","7732a5bd385acee5e8deb44a88392dcce510b55aee463240a92e22c5ea864c77","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/milvus-gpu-cagra/results/artificial-corr-12-shuffled/100/milvus-gpu-cagra/euclidean_256_build_algo_IVF_PQ_graph_degree_64_intermediate_graph_degree_128.csv","696369","de2d6c2285662a19d67f3a7ed863593f752e35fca2a2d6ce3143f57e655a317d","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/milvus-gpu-cagra/results/artificial-corr-12-shuffled/100/milvus-gpu-cagra/euclidean_256_build_algo_NN_DESCENT_graph_degree_128_intermediate_graph_degree_256.csv","696413","b69b2568d019dd39fd168959fd93e82c1fbfeb1b23e70a00db4beed28de830b8","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/milvus-gpu-cagra/results/artificial-corr-12-shuffled/100/milvus-gpu-cagra/euclidean_256_build_algo_NN_DESCENT_graph_degree_32_intermediate_graph_degree_64.csv","696414","e4ccc798485c66ab703bf75dc4371e2120439ef23cb14fa19a7aac2e47d53f24","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/milvus-gpu-cagra/results/artificial-corr-12-shuffled/100/milvus-gpu-cagra/euclidean_256_build_algo_NN_DESCENT_graph_degree_64_intermediate_graph_degree_128.csv","696531","77ba7c52d0aaf3a5d5c119b0766dc1914c4192556288c937c2c59a45effcad34","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/milvus-gpu-cagra/run_manifest.json","428","34a290687567e23dbc8cfb00488762eabf705fa35c86e4e66ec4d675e0690f23","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/milvus-gpu-cagra/work/bvb.log","69","5c0ce7650f2f345303ccb3a203c48759d1a1abd6134a0884076566854b03bf2a","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/milvus-gpu-ivfpq/.done","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/milvus-gpu-ivfpq/results/artificial-corr-12-shuffled/100/milvus-gpu-ivfpq/euclidean_256_m_16_nbits_8_nlist_1024.csv","696432","2f2e05448dc12f7bc71de928ca07d562fd33a6053eb1694bc04cb774d0612689","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/milvus-gpu-ivfpq/results/artificial-corr-12-shuffled/100/milvus-gpu-ivfpq/euclidean_256_m_16_nbits_8_nlist_128.csv","696617","f8d31fce9aa8a3648fee540e0411533e464fe83ea4cc82c830f6f8e95427ec80","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/milvus-gpu-ivfpq/results/artificial-corr-12-shuffled/100/milvus-gpu-ivfpq/euclidean_256_m_16_nbits_8_nlist_512.csv","696201","11d77a7b5750262c0256250e667711bb85db6d8eba165079c0144c017bf47300","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/milvus-gpu-ivfpq/results/artificial-corr-12-shuffled/100/milvus-gpu-ivfpq/euclidean_256_m_4_nbits_8_nlist_1024.csv","696532","46bc049a221a5d8a876327f2fa0364bd69aeaa7f7e301e3258fcab2120c07b0a","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/milvus-gpu-ivfpq/results/artificial-corr-12-shuffled/100/milvus-gpu-ivfpq/euclidean_256_m_4_nbits_8_nlist_128.csv","696371","142e3064ffb80be6a6ebe9ea2591f0ad0acf76eef1e34edd96b879a6ff289b04","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/milvus-gpu-ivfpq/results/artificial-corr-12-shuffled/100/milvus-gpu-ivfpq/euclidean_256_m_4_nbits_8_nlist_512.csv","696679","284a1a1d6a0891c8d08504af7f567b1668607eec1ec4630739f8a19573a1f492","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/milvus-gpu-ivfpq/results/artificial-corr-12-shuffled/100/milvus-gpu-ivfpq/euclidean_256_m_8_nbits_8_nlist_1024.csv","696259","8e82f151196019be0c79e11fb08c92628d189dc0824186c064fbdc1009cb9f23","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/milvus-gpu-ivfpq/results/artificial-corr-12-shuffled/100/milvus-gpu-ivfpq/euclidean_256_m_8_nbits_8_nlist_128.csv","696386","9ca20b7e6b25147482a3636d0389bea1723f72509b27b157cd7b2679964e5b00","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/milvus-gpu-ivfpq/results/artificial-corr-12-shuffled/100/milvus-gpu-ivfpq/euclidean_256_m_8_nbits_8_nlist_512.csv","696380","b88dc63ff2d82161656594a0c31da9853d23bd92467ed5585d55559b9a7bcd29","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/milvus-gpu-ivfpq/run_manifest.json","428","00ed576f5512902b60d610f95bc229faf8aea19945554a37676d333b4cfdf481","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/milvus-gpu-ivfpq/work/bvb.log","69","ce2a2e65ba5fcf404b80a1ac41b398e046761ef012f8df165ddb169d3b96fdf7","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/milvus-hnsw/.done","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/milvus-hnsw/results/artificial-corr-12-shuffled/100/milvus-hnsw/euclidean_256_M_128_efConstruction_400.csv","696558","720a4891e3ac73917a35e5b451a7002afec695d58dd734b66fa95eac75193a8d","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/milvus-hnsw/results/artificial-corr-12-shuffled/100/milvus-hnsw/euclidean_256_M_32_efConstruction_100.csv","696414","cae0d552510aee73828f0cfa794e0f5b48f29b293dd10d9b2d567af1dc93d439","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/milvus-hnsw/results/artificial-corr-12-shuffled/100/milvus-hnsw/euclidean_256_M_32_efConstruction_400.csv","696476","af6a8284e31da003067b4a48a4dea8992640c9cbee2d33c7c25b0e54e19305ad","github_candidate",""
"results/raw/correlation_campaign_20260813/correlation_campaign_20260813/jobs/artificial-corr-12-shuffled/milvus-hnsw/results/artificial-corr-12-shuffled/100/milvus-hnsw/euclidean_256_M_64_efConstruction_100.csv","696634","737693debccc164a5d7a44841345989e21f28291b23e6439c014b02c937e864f","github_candidate",""
